,ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
43,2896.0,32.0,0.0,128.0,546888320.0,0.0,-349.5,0.0,4.853996276855469,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854103088378906,4.854102611541748,0.0,1302.0833740234375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4520.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13416.0,0.0,0.0,25424.0,32264.0,12808.0,0.007833600044250488,272.0,0.0,2456.0,44752.0,4267008.0,43872.0,3840.0,128.0,0.0,0.0,9520.0,15236.0,0.0,-56.0,152672384.0,89472.0,3820.0,4816.0,179.12509155273438,11.540224075317383,71576.0,12046894.47349185,13316.0,256.0,4532.0,23228.0,22656.0,28460.0,12.0,0.0,0.0,0.0,12928.0,11148.7998046875,22864.0,5068.80029296875,0.0,365072220160.0,0.0,0.0,127.33993530273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1472.0,-1568.0,0.0,23.316423416137695,512.0,33400.0,0.0,3456.0,89600.0,8540.0
44,2896.0,32.0,0.0,128.0,546888320.0,0.0,-349.5,0.0,4.854102611541748,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854103088378906,4.85420036315918,0.0,1302.0833740234375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4520.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13416.0,0.0,0.0,25296.0,32264.0,12808.0,0.007833600044250488,272.0,0.0,2456.0,44752.0,4267008.0,43968.0,3840.0,128.0,0.0,0.0,9504.0,15432.0,0.0,-56.0,152672384.0,89408.0,3844.0,4812.0,179.12509155273438,11.540224075317383,75616.0,12046894.473669628,13336.0,256.0,4532.0,23192.0,22656.0,28452.0,28.0,0.0,0.0,0.0,13184.0,11148.7998046875,22864.0,5068.80029296875,0.0,365072220160.0,0.0,0.0,127.33993530273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1216.0,-1504.0,0.0,23.316423416137695,512.0,33392.0,0.0,3456.0,89600.0,8540.0
45,2896.0,52.0,0.0,128.0,546888320.0,0.0,-349.5,0.0,4.854102611541748,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854103088378906,4.85420036315918,0.0,1325.0848388671875,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4520.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13416.0,0.0,0.0,25296.0,32256.0,12880.0,0.007833600044250488,272.0,0.0,2456.0,44800.0,4267008.0,43968.0,3840.0,128.0,0.0,0.0,9512.0,15432.0,0.0,-56.0,152641536.0,89648.0,3748.0,4812.0,179.12509155273438,11.540224075317383,75616.0,12046894.473847404,13336.0,256.0,4532.0,23284.0,22660.0,28452.0,28.0,0.0,0.0,0.0,12416.0,11148.7998046875,22864.0,5068.80029296875,0.0,365072220160.0,0.0,0.0,127.36337280273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1216.0,-1504.0,0.0,23.351579666137695,512.0,33392.0,0.0,3456.0,89600.0,8540.0
46,2896.0,52.0,0.0,128.0,546888320.0,0.0,-349.5,0.0,4.854102611541748,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854103088378906,4.85420036315918,0.0,1325.0848388671875,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4520.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13416.0,0.0,0.0,25296.0,32256.0,12880.0,0.007833600044250488,272.0,0.0,2456.0,44800.0,4267008.0,44016.0,3840.0,128.0,0.0,0.0,9504.0,14988.0,0.0,-56.0,152641536.0,89488.0,3816.0,4812.0,179.12509155273438,12.258560180664062,72392.0,12046894.474025182,13336.0,256.0,4528.0,23284.0,22656.0,28468.0,40.0,0.0,0.0,0.0,12928.0,11148.7998046875,22864.0,5068.80029296875,0.0,365072220160.0,0.0,0.0,127.36337280273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1280.0,-1664.0,0.0,23.351579666137695,512.0,33384.0,0.0,3456.0,89600.0,8540.0
47,2892.0,32.0,0.0,128.0,546888320.0,0.0,-349.5,0.0,4.854102611541748,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854103088378906,4.85420036315918,0.0,1325.0848388671875,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4516.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13448.0,0.0,0.0,25296.0,32256.0,12860.0,0.007833600044250488,272.0,0.0,2456.0,44464.0,4267008.0,44016.0,3840.0,128.0,0.0,0.0,9512.0,14864.0,0.0,-56.0,152610688.0,89600.0,3772.0,4812.0,179.12509155273438,12.258560180664062,72392.0,12046894.47420296,13336.0,256.0,4528.0,23164.0,22656.0,28468.0,40.0,0.0,0.0,0.0,12672.0,11148.7998046875,22864.0,5068.80029296875,0.0,365072220160.0,0.0,0.0,127.70712280273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1280.0,-1664.0,0.0,23.242204666137695,512.0,33384.0,0.0,3456.0,89600.0,8540.0
48,2892.0,32.0,0.0,128.0,546888320.0,0.0,-349.5,0.0,4.854102611541748,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854103088378906,4.85420036315918,0.0,1325.0848388671875,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4516.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13448.0,0.0,0.0,25296.0,32256.0,12860.0,0.007833600044250488,272.0,0.0,2456.0,44464.0,4265984.0,43984.0,3840.0,128.0,0.0,0.0,9504.0,14952.0,0.0,-56.0,152610688.0,89744.0,3712.0,4812.0,179.12509155273438,12.258560180664062,72312.0,12046894.474380739,13336.0,256.0,4528.0,23228.0,22672.0,28480.0,28.0,0.0,0.0,0.0,12160.0,11148.7998046875,22864.0,5068.80029296875,0.0,365072220160.0,0.0,0.0,127.70712280273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1280.0,-1504.0,0.0,23.242204666137695,512.0,33376.0,0.0,3456.0,89600.0,8540.0
49,2892.0,40.0,0.0,128.0,546888320.0,0.0,-349.5,0.0,4.854102611541748,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854103088378906,4.85420036315918,0.0,1325.0848388671875,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4516.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13480.0,0.0,0.0,25296.0,32256.0,12908.0,0.007833600044250488,272.0,0.0,2456.0,44528.0,4265984.0,43984.0,3840.0,128.0,0.0,0.0,9520.0,14492.0,0.0,-56.0,152579712.0,89632.0,3760.0,4812.0,179.12509155273438,12.258560180664062,72312.0,12046894.474558515,13336.0,256.0,4528.0,23164.0,22656.0,28480.0,28.0,0.0,0.0,0.0,12416.0,10944.0,22864.0,3865.60009765625,0.0,365072220160.0,0.0,0.0,127.59384155273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1280.0,-1504.0,0.0,23.277360916137695,512.0,33376.0,0.0,3456.0,89600.0,8540.0
50,2892.0,40.0,0.0,128.0,546888320.0,0.0,-349.5,0.0,4.854102611541748,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854103088378906,4.85420036315918,0.0,1325.0848388671875,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4516.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13480.0,0.0,0.0,25296.0,32256.0,12908.0,0.007833600044250488,272.0,0.0,2456.0,44528.0,4268032.0,44016.0,3840.0,128.0,0.0,0.0,9512.0,14632.0,0.0,-56.0,152579712.0,89760.0,3704.0,4812.0,179.12509155273438,12.379583358764648,71608.0,12046894.474736294,13368.0,256.0,4524.0,23288.0,22672.0,28472.0,12.0,0.0,0.0,0.0,12032.0,10944.0,22864.0,3865.60009765625,0.0,365072220160.0,0.0,0.0,127.59384155273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1120.0,-1472.0,0.0,23.277360916137695,512.0,33364.0,0.0,3456.0,89600.0,8540.0
51,2896.0,40.0,0.0,128.0,546888448.0,0.0,-349.5,0.0,4.854102611541748,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854201316833496,4.85420036315918,0.0,1325.0848388671875,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4512.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13424.0,0.0,0.0,25296.0,32256.0,12860.0,0.007833600044250488,272.0,0.0,2456.0,44896.0,4268032.0,44016.0,3840.0,128.0,0.0,0.0,9496.0,15024.0,0.0,-56.0,152579712.0,89824.0,3672.0,4812.0,179.12509155273438,12.379583358764648,71608.0,12046894.474914072,13368.0,256.0,4524.0,23260.0,22684.0,28472.0,12.0,0.0,0.0,0.0,11904.0,10944.0,22728.0,3865.60009765625,0.0,365072220160.0,0.0,0.0,127.59384155273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1120.0,-1472.0,0.0,23.386735916137695,512.0,33364.0,0.0,3456.0,89600.0,8540.0
52,2896.0,36.0,0.0,128.0,546888448.0,0.0,-349.5,0.0,4.854102611541748,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854201316833496,4.85420036315918,0.0,1325.0848388671875,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4512.0,10592.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13424.0,0.0,0.0,25296.0,32256.0,12860.0,0.007833600044250488,272.0,0.0,2456.0,44896.0,4265984.0,43728.0,3840.0,128.0,0.0,0.0,9496.0,15128.0,0.0,-56.0,152548864.0,89760.0,3696.0,4812.0,179.12509155273438,12.379583358764648,75392.0,12046894.47509185,13280.0,256.0,4524.0,23232.0,22672.0,28500.0,12.0,0.0,0.0,0.0,12032.0,10944.0,22728.0,3865.60009765625,0.0,365072220160.0,0.0,0.0,127.52352905273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1024.0,-1440.0,0.0,23.386735916137695,512.0,33356.0,0.0,3456.0,89600.0,8540.0
53,2896.0,40.0,0.0,128.0,546888448.0,0.0,-349.5,0.0,4.85420036315918,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854201316833496,4.854298114776611,0.0,1347.086181640625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4512.0,10584.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13424.0,0.0,0.0,25376.0,32248.0,12816.0,0.007833600044250488,272.0,0.0,2456.0,44736.0,4265984.0,43728.0,3840.0,128.0,0.0,0.0,9496.0,15184.0,0.0,-56.0,152518016.0,89376.0,3848.0,4812.0,179.12509155273438,12.379583358764648,75392.0,12046894.475269627,13280.0,256.0,4524.0,23228.0,22656.0,28500.0,12.0,0.0,0.0,0.0,13184.0,10944.0,22728.0,3865.60009765625,0.0,365072220160.0,0.0,0.0,127.36337280273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1024.0,-1440.0,0.0,23.304704666137695,512.0,33356.0,0.0,3456.0,89600.0,8536.0
54,2896.0,40.0,0.0,128.0,546888448.0,0.0,-349.5,0.0,4.85420036315918,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854201316833496,4.854298114776611,0.0,1347.086181640625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4512.0,10584.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13424.0,0.0,0.0,25376.0,32248.0,12816.0,0.007833600044250488,272.0,0.0,2456.0,44736.0,4267008.0,44016.0,3840.0,128.0,0.0,0.0,9504.0,15536.0,0.0,-56.0,152518016.0,89312.0,3880.0,4812.0,179.12509155273438,12.64896011352539,74320.0,12046894.475447405,13368.0,256.0,4520.0,23256.0,22656.0,28492.0,28.0,0.0,0.0,0.0,13440.0,10944.0,22728.0,3865.60009765625,0.0,365072220160.0,0.0,0.0,127.36337280273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1216.0,-1504.0,0.0,23.304704666137695,512.0,33348.0,0.0,3456.0,89600.0,8536.0
55,2896.0,40.0,0.0,128.0,546888448.0,0.0,-349.5,0.0,4.85420036315918,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854201316833496,4.854298114776611,0.0,1347.086181640625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4508.0,10584.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13436.0,0.0,0.0,25376.0,32248.0,12888.0,0.007833600044250488,272.0,0.0,2456.0,44944.0,4267008.0,44016.0,3840.0,128.0,0.0,0.0,9488.0,15092.0,0.0,-56.0,152518016.0,89648.0,3748.0,4812.0,179.12509155273438,12.64896011352539,74320.0,12046894.475625183,13368.0,256.0,4520.0,23348.0,22660.0,28492.0,28.0,0.0,0.0,0.0,12416.0,10944.0,22728.0,3865.60009765625,0.0,365072220160.0,0.0,0.0,127.36337280273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1216.0,-1504.0,0.0,23.343767166137695,512.0,33348.0,0.0,3456.0,89600.0,8536.0
56,2896.0,52.0,0.0,128.0,546888448.0,0.0,-349.5,0.0,4.85420036315918,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854201316833496,4.854298114776611,0.0,1347.086181640625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4508.0,10584.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13436.0,0.0,0.0,25376.0,32248.0,12888.0,0.007833600044250488,272.0,0.0,2456.0,44944.0,4267008.0,44112.0,3840.0,128.0,0.0,0.0,9504.0,14968.0,0.0,-56.0,152487168.0,89584.0,3772.0,4808.0,179.12509155273438,12.64896011352539,72096.0,12046894.47580296,13352.0,256.0,4520.0,23284.0,22656.0,28508.0,36.0,0.0,0.0,0.0,12672.0,10944.0,22728.0,3865.60009765625,0.0,365072220160.0,0.0,0.0,127.47665405273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1184.0,-1504.0,0.0,23.343767166137695,512.0,33336.0,0.0,3456.0,89600.0,8536.0
57,2896.0,28.0,0.0,128.0,546888448.0,0.0,-349.5,0.0,4.85420036315918,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854201316833496,4.854298114776611,0.0,1347.086181640625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4508.0,10584.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13460.0,0.0,0.0,25376.0,32248.0,12876.0,0.007833600044250488,272.0,0.0,2456.0,44576.0,4267008.0,44112.0,3840.0,128.0,0.0,0.0,9496.0,14952.0,0.0,-56.0,152456320.0,89760.0,3696.0,4808.0,179.12509155273438,12.64896011352539,72096.0,12046894.475980738,13352.0,256.0,4520.0,23196.0,22672.0,28508.0,36.0,0.0,0.0,0.0,12032.0,10944.0,22728.0,3865.60009765625,0.0,365072220160.0,0.0,0.0,127.54696655273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1184.0,-1504.0,0.0,23.277360916137695,512.0,33336.0,0.0,3456.0,89600.0,8536.0
58,2896.0,28.0,0.0,128.0,546888448.0,0.0,-349.5,0.0,4.85420036315918,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854201316833496,4.854298114776611,0.0,1347.086181640625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4508.0,10584.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13460.0,0.0,0.0,25376.0,32248.0,12876.0,0.007833600044250488,272.0,0.0,2456.0,44576.0,4267008.0,43984.0,3840.0,128.0,0.0,0.0,9496.0,14704.0,0.0,-56.0,152456320.0,89856.0,3656.0,4808.0,179.12509155273438,11.641727447509766,74352.0,12046894.476158516,13316.0,256.0,4516.0,23232.0,22688.0,28524.0,28.0,0.0,0.0,0.0,11776.0,10931.2001953125,22728.0,3968.0,0.0,365072220160.0,0.0,0.0,127.54696655273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1184.0,-1504.0,0.0,23.277360916137695,512.0,33328.0,0.0,3456.0,89600.0,8536.0
59,2892.0,48.0,0.0,128.0,546888448.0,0.0,-349.5,0.0,4.85420036315918,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854201316833496,4.854298114776611,0.0,1347.086181640625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4504.0,10584.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13448.0,0.0,0.0,25376.0,32248.0,12896.0,0.007833600044250488,272.0,0.0,2456.0,44752.0,4267008.0,43984.0,3840.0,128.0,0.0,0.0,9496.0,14756.0,0.0,-56.0,152425472.0,89680.0,3724.0,4808.0,179.12509155273438,11.641727447509766,74352.0,12046894.476336295,13316.0,256.0,4516.0,23256.0,22664.0,28524.0,28.0,0.0,0.0,0.0,12160.0,10931.2001953125,22728.0,3968.0,0.0,365072220160.0,0.0,0.0,127.52352905273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12700.0,-1184.0,-1504.0,0.0,23.242204666137695,512.0,33328.0,0.0,3456.0,89600.0,8536.0
60,2892.0,48.0,0.0,128.0,546888576.0,0.0,-349.5,0.0,4.85420036315918,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854299068450928,4.854298114776611,0.0,1347.086181640625,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4504.0,10584.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13448.0,0.0,0.0,25376.0,32248.0,12896.0,0.007833600044250488,272.0,0.0,2456.0,44752.0,4268032.0,44080.0,3840.0,128.0,0.0,0.0,9488.0,14812.0,0.0,-56.0,152425472.0,89712.0,3708.0,4808.0,179.12509155273438,11.641727447509766,74576.0,12046894.476514071,13388.0,256.0,4516.0,23284.0,22668.0,28532.0,12.0,0.0,0.0,0.0,12160.0,10931.2001953125,22720.0,3968.0,0.0,365072220160.0,0.0,0.0,127.52352905273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12696.0,-1024.0,-1184.0,0.0,23.242204666137695,512.0,33316.0,0.0,3456.0,89600.0,8536.0
61,2892.0,40.0,0.0,128.0,546888576.0,0.0,-349.5,0.0,4.854298114776611,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854299068450928,4.854395866394043,0.0,1370.087646484375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4504.0,10580.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13436.0,0.0,0.0,25424.0,32240.0,12856.0,0.007833600044250488,272.0,0.0,2456.0,44832.0,4268032.0,44080.0,3840.0,128.0,0.0,0.0,9480.0,14968.0,0.0,-56.0,152394624.0,89616.0,3748.0,4808.0,179.12509155273438,11.641727447509766,74576.0,12046894.47669185,13388.0,256.0,4516.0,23256.0,22656.0,28532.0,12.0,0.0,0.0,0.0,12416.0,10931.2001953125,22720.0,3968.0,0.0,365072220160.0,0.0,0.0,127.38681030273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12696.0,-1024.0,-1184.0,0.0,23.351579666137695,512.0,33316.0,0.0,3456.0,89600.0,8532.0
62,2892.0,40.0,0.0,128.0,546888576.0,0.0,-349.5,0.0,4.854298114776611,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854299068450928,4.854395866394043,0.0,1370.087646484375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4504.0,10580.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13436.0,0.0,0.0,25424.0,32240.0,12856.0,0.007833600044250488,272.0,0.0,2456.0,44832.0,4265984.0,43664.0,3840.0,128.0,0.0,0.0,9488.0,15236.0,0.0,-56.0,152394624.0,89536.0,3784.0,4808.0,179.12509155273438,12.672383308410645,73840.0,12046894.476869628,13300.0,256.0,4512.0,23256.0,22656.0,28552.0,12.0,0.0,0.0,0.0,12800.0,10931.2001953125,22720.0,3968.0,0.0,365072220160.0,0.0,0.0,127.38681030273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12696.0,-1088.0,-1344.0,0.0,23.351579666137695,512.0,33308.0,0.0,3456.0,89600.0,8532.0
63,2892.0,40.0,0.0,128.0,546888576.0,0.0,-349.5,0.0,4.854298114776611,128.0,-31.0,1.3748928308486938,3558.400146484375,4.854299068450928,4.854395866394043,0.0,1370.087646484375,0.0,16640.0,0.0,257.0164489746094,1280.0819091796875,256.0163879394531,128.0,1310.4161376953125,4500.0,10580.0,0.0,0.0,0.0,0.0,0.0,0.0,1010176.0,260.7503967285156,8372224.0,0.0,2044.003173828125,2044.003173828125,0.0,0.0,0.0,0.0,0.0,246.62538146972656,0.0,13424.0,0.0,0.0,25424.0,32240.0,12828.0,0.007833600044250488,272.0,0.0,2456.0,44816.0,4265984.0,43664.0,3840.0,128.0,0.0,0.0,9480.0,15340.0,0.0,-56.0,152363776.0,89360.0,3860.0,4808.0,179.12509155273438,12.672383308410645,73840.0,12046894.477047404,13300.0,256.0,4512.0,23284.0,22656.0,28552.0,12.0,0.0,0.0,0.0,13312.0,10931.2001953125,22720.0,3968.0,0.0,365072220160.0,0.0,0.0,127.36337280273438,1280.0,0.0,0.0,0.0,0.0,0.0,128.0,4736.0,384.0,0.0,3968.0,0.0,0.0,14.788352012634277,0.0,12696.0,-1088.0,-1344.0,0.0,23.289079666137695,512.0,33308.0,0.0,3456.0,89600.0,8532.0
